Week ending,Group,DHB of service,Dose number,# doses administered
22/08/2021,Group 1,Southern,2,68
22/08/2021,Group 1,Tairawhiti,1,7
22/08/2021,Group 1,Taranaki,1,5
22/08/2021,Group 1,Taranaki,2,6
22/08/2021,Group 1,Waikato,1,12
22/08/2021,Group 1,Waikato,2,11
22/08/2021,Group 2,Auckland Metro,1,6942
22/08/2021,Group 2,Auckland Metro,2,6076
22/08/2021,Group 2,Bay of Plenty,1,651
22/08/2021,Group 2,Bay of Plenty,2,321
22/08/2021,Group 2,Canterbury,1,1214
22/08/2021,Group 2,Canterbury,2,495
22/08/2021,Group 2,Capital & Coast and Hutt Valley,1,1269
22/08/2021,Group 2,Capital & Coast and Hutt Valley,2,412
22/08/2021,Group 2,Hawke's Bay,1,690
22/08/2021,Group 2,Hawke's Bay,2,164
22/08/2021,Group 2,Lakes,1,103
22/08/2021,Group 2,Lakes,2,53
22/08/2021,Group 2,MidCentral,1,543
22/08/2021,Group 2,MidCentral,2,322
22/08/2021,Group 2,Nelson Marlborough,1,565
22/08/2021,Group 2,Nelson Marlborough,2,200
22/08/2021,Group 2,Northland,1,429
22/08/2021,Group 2,Northland,2,359
22/08/2021,Group 2,Other Sites,1,1321
22/08/2021,Group 2,Other Sites,2,92
22/08/2021,Group 2,South Canterbury,1,129
22/08/2021,Group 2,South Canterbury,2,76
22/08/2021,Group 2,Southern,1,868
22/08/2021,Group 2,Southern,2,529
22/08/2021,Group 2,Tairawhiti,1,220
22/08/2021,Group 2,Tairawhiti,2,75
22/08/2021,Group 2,Taranaki,1,258
22/08/2021,Group 2,Taranaki,2,150
22/08/2021,Group 2,Waikato,1,1254
22/08/2021,Group 2,Waikato,2,1248
22/08/2021,Group 2,Wairarapa,1,31
22/08/2021,Group 2,Wairarapa,2,38
22/08/2021,Group 2,West Coast,1,29
22/08/2021,Group 2,West Coast,2,8
22/08/2021,Group 2,Whanganui,1,294
22/08/2021,Group 2,Whanganui,2,19
22/08/2021,Group 3,Auckland Metro,1,5908
22/08/2021,Group 3,Auckland Metro,2,6542
22/08/2021,Group 3,Bay of Plenty,1,1369
22/08/2021,Group 3,Bay of Plenty,2,2474
22/08/2021,Group 3,Canterbury,1,5811
22/08/2021,Group 3,Canterbury,2,7761
22/08/2021,Group 3,Capital & Coast and Hutt Valley,1,5116
22/08/2021,Group 3,Capital & Coast and Hutt Valley,2,7978
22/08/2021,Group 3,Hawke's Bay,1,1770
22/08/2021,Group 3,Hawke's Bay,2,2912
22/08/2021,Group 3,Lakes,1,188
22/08/2021,Group 3,Lakes,2,559
22/08/2021,Group 3,MidCentral,1,920
22/08/2021,Group 3,MidCentral,2,2082
22/08/2021,Group 3,Nelson Marlborough,1,512
22/08/2021,Group 3,Nelson Marlborough,2,1988
22/08/2021,Group 3,Northland,1,648
22/08/2021,Group 3,Northland,2,1100
22/08/2021,Group 3,Other Sites,1,10
22/08/2021,Group 3,Other Sites,2,17
22/08/2021,Group 3,South Canterbury,1,134
22/08/2021,Group 3,South Canterbury,2,1200
22/08/2021,Group 3,Southern,1,2230
22/08/2021,Group 3,Southern,2,4762
22/08/2021,Group 3,Tairawhiti,1,322
22/08/2021,Group 3,Tairawhiti,2,398
22/08/2021,Group 3,Taranaki,1,720
22/08/2021,Group 3,Taranaki,2,1757
22/08/2021,Group 3,Waikato,1,4187
22/08/2021,Group 3,Waikato,2,4513
22/08/2021,Group 3,Wairarapa,1,299
22/08/2021,Group 3,Wairarapa,2,567
22/08/2021,Group 3,West Coast,1,203
22/08/2021,Group 3,West Coast,2,135
22/08/2021,Group 3,Whanganui,1,578
22/08/2021,Group 3,Whanganui,2,1345
22/08/2021,Group 4,Auckland Metro,1,42064
22/08/2021,Group 4,Auckland Metro,2,12073
22/08/2021,Group 4,Bay of Plenty,1,4879
22/08/2021,Group 4,Bay of Plenty,2,1385
22/08/2021,Group 4,Canterbury,1,14813
22/08/2021,Group 4,Canterbury,2,1994
22/08/2021,Group 4,Capital & Coast and Hutt Valley,1,16149
22/08/2021,Group 4,Capital & Coast and Hutt Valley,2,1702
22/08/2021,Group 4,Hawke's Bay,1,5183
22/08/2021,Group 4,Hawke's Bay,2,1248
22/08/2021,Group 4,Lakes,1,2043
22/08/2021,Group 4,Lakes,2,1159
22/08/2021,Group 4,MidCentral,1,4469
22/08/2021,Group 4,MidCentral,2,718
22/08/2021,Group 4,Nelson Marlborough,1,6912
22/08/2021,Group 4,Nelson Marlborough,2,1015
22/08/2021,Group 4,Northland,1,3986
22/08/2021,Group 4,Northland,2,1168
22/08/2021,Group 4,Other Sites,1,1029
22/08/2021,Group 4,Other Sites,2,37
22/08/2021,Group 4,South Canterbury,1,1783
22/08/2021,Group 4,South Canterbury,2,798
22/08/2021,Group 4,Southern,1,14926
22/08/2021,Group 4,Southern,2,2038
22/08/2021,Group 4,Tairawhiti,1,2542
22/08/2021,Group 4,Tairawhiti,2,554
22/08/2021,Group 4,Taranaki,1,3302
22/08/2021,Group 4,Taranaki,2,389
22/08/2021,Group 4,Waikato,1,16701
22/08/2021,Group 4,Waikato,2,3447
22/08/2021,Group 4,Wairarapa,1,1345
22/08/2021,Group 4,Wairarapa,2,392
22/08/2021,Group 4,West Coast,1,938
22/08/2021,Group 4,West Coast,2,64
22/08/2021,Group 4,Whanganui,1,1757
22/08/2021,Group 4,Whanganui,2,698
29/08/2021,Group 1,Auckland Metro,1,340
29/08/2021,Group 1,Auckland Metro,2,275
29/08/2021,Group 1,Bay of Plenty,1,263
29/08/2021,Group 1,Bay of Plenty,2,56
29/08/2021,Group 1,Canterbury,1,273
29/08/2021,Group 1,Canterbury,2,182
29/08/2021,Group 1,Capital & Coast and Hutt Valley,1,103
29/08/2021,Group 1,Capital & Coast and Hutt Valley,2,110
29/08/2021,Group 1,Hawke's Bay,1,17
29/08/2021,Group 1,Hawke's Bay,2,8
29/08/2021,Group 1,Lakes,2,12
29/08/2021,Group 1,MidCentral,1,5
29/08/2021,Group 1,MidCentral,2,5
29/08/2021,Group 1,Nelson Marlborough,1,36
29/08/2021,Group 1,Nelson Marlborough,2,22
29/08/2021,Group 1,Northland,1,21
29/08/2021,Group 1,Northland,2,10
29/08/2021,Group 1,Other Sites,1,33
29/08/2021,Group 1,Other Sites,2,12
29/08/2021,Group 1,South Canterbury,1,12
29/08/2021,Group 1,South Canterbury,2,13
29/08/2021,Group 1,Southern,1,73
29/08/2021,Group 1,Southern,2,120
29/08/2021,Group 1,Tairawhiti,2,5
29/08/2021,Group 1,Taranaki,1,93
29/08/2021,Group 1,Taranaki,2,7
29/08/2021,Group 1,Waikato,1,20
29/08/2021,Group 1,Waikato,2,15
29/08/2021,Group 2,Auckland Metro,1,6579
29/08/2021,Group 2,Auckland Metro,2,8798
29/08/2021,Group 2,Bay of Plenty,1,1287
29/08/2021,Group 2,Bay of Plenty,2,490
29/08/2021,Group 2,Canterbury,1,6164
29/08/2021,Group 2,Canterbury,2,805
29/08/2021,Group 2,Capital & Coast and Hutt Valley,1,3289
29/08/2021,Group 2,Capital & Coast and Hutt Valley,2,655
29/08/2021,Group 2,Hawke's Bay,1,486
29/08/2021,Group 2,Hawke's Bay,2,126
29/08/2021,Group 2,Lakes,1,112
29/08/2021,Group 2,Lakes,2,60
29/08/2021,Group 2,MidCentral,1,711
29/08/2021,Group 2,MidCentral,2,374
29/08/2021,Group 2,Nelson Marlborough,1,1214
29/08/2021,Group 2,Nelson Marlborough,2,327
29/08/2021,Group 2,Northland,1,598
29/08/2021,Group 2,Northland,2,388
29/08/2021,Group 2,Other Sites,1,2549
29/08/2021,Group 2,Other Sites,2,177
29/08/2021,Group 2,South Canterbury,1,76
29/08/2021,Group 2,South Canterbury,2,87
29/08/2021,Group 2,Southern,1,1317
29/08/2021,Group 2,Southern,2,984
29/08/2021,Group 2,Tairawhiti,1,458
29/08/2021,Group 2,Tairawhiti,2,491
29/08/2021,Group 2,Taranaki,1,980
29/08/2021,Group 2,Taranaki,2,135
29/08/2021,Group 2,Waikato,1,1004
29/08/2021,Group 2,Waikato,2,1384
29/08/2021,Group 2,Wairarapa,1,87
29/08/2021,Group 2,Wairarapa,2,25
29/08/2021,Group 2,West Coast,1,25
29/08/2021,Group 2,West Coast,2,14
29/08/2021,Group 2,Whanganui,1,315
29/08/2021,Group 2,Whanganui,2,72
29/08/2021,Group 3,Auckland Metro,1,7266
29/08/2021,Group 3,Auckland Metro,2,9643
29/08/2021,Group 3,Bay of Plenty,1,1311
29/08/2021,Group 3,Bay of Plenty,2,4279
29/08/2021,Group 3,Canterbury,1,5768
29/08/2021,Group 3,Canterbury,2,11164
29/08/2021,Group 3,Capital & Coast and Hutt Valley,1,4983
29/08/2021,Group 3,Capital & Coast and Hutt Valley,2,11885
29/08/2021,Group 3,Hawke's Bay,1,1862
29/08/2021,Group 3,Hawke's Bay,2,3355
29/08/2021,Group 3,Lakes,1,297
29/08/2021,Group 3,Lakes,2,575
29/08/2021,Group 3,MidCentral,1,906
29/08/2021,Group 3,MidCentral,2,2741
29/08/2021,Group 3,Nelson Marlborough,1,918
29/08/2021,Group 3,Nelson Marlborough,2,3787
29/08/2021,Group 3,Northland,1,939
29/08/2021,Group 3,Northland,2,1599
29/08/2021,Group 3,Other Sites,1,34
29/08/2021,Group 3,Other Sites,2,57
29/08/2021,Group 3,South Canterbury,1,158
29/08/2021,Group 3,South Canterbury,2,925
29/08/2021,Group 3,Southern,1,2872
29/08/2021,Group 3,Southern,2,8244
29/08/2021,Group 3,Tairawhiti,1,182
29/08/2021,Group 3,Tairawhiti,2,491
29/08/2021,Group 3,Taranaki,1,878
29/08/2021,Group 3,Taranaki,2,1956
29/08/2021,Group 3,Waikato,1,4601
29/08/2021,Group 3,Waikato,2,5558
29/08/2021,Group 3,Wairarapa,1,358
29/08/2021,Group 3,Wairarapa,2,729
29/08/2021,Group 3,West Coast,1,180
29/08/2021,Group 3,West Coast,2,253
29/08/2021,Group 3,Whanganui,1,935
29/08/2021,Group 3,Whanganui,2,1274
29/08/2021,Group 4,Auckland Metro,1,103518
29/08/2021,Group 4,Auckland Metro,2,23085
29/08/2021,Group 4,Bay of Plenty,1,10308
29/08/2021,Group 4,Bay of Plenty,2,2044
29/08/2021,Group 4,Canterbury,1,30872
29/08/2021,Group 4,Canterbury,2,5684
29/08/2021,Group 4,Capital & Coast and Hutt Valley,1,40843
29/08/2021,Group 4,Capital & Coast and Hutt Valley,2,5604
29/08/2021,Group 4,Hawke's Bay,1,12680
29/08/2021,Group 4,Hawke's Bay,2,2342
29/08/2021,Group 4,Lakes,1,4944
29/08/2021,Group 4,Lakes,2,1764
29/08/2021,Group 4,MidCentral,1,11620
29/08/2021,Group 4,MidCentral,2,2063
29/08/2021,Group 4,Nelson Marlborough,1,15879
29/08/2021,Group 4,Nelson Marlborough,2,3035
29/08/2021,Group 4,Northland,1,10938
29/08/2021,Group 4,Northland,2,3053
29/08/2021,Group 4,Other Sites,1,3132
29/08/2021,Group 4,Other Sites,2,144
29/08/2021,Group 4,South Canterbury,1,4878
29/08/2021,Group 4,South Canterbury,2,950
29/08/2021,Group 4,Southern,1,30193
29/08/2021,Group 4,Southern,2,6408
29/08/2021,Group 4,Tairawhiti,1,3386
29/08/2021,Group 4,Tairawhiti,2,944
29/08/2021,Group 4,Taranaki,1,9351
29/08/2021,Group 4,Taranaki,2,1118
29/08/2021,Group 4,Waikato,1,32913
29/08/2021,Group 4,Waikato,2,7364
29/08/2021,Group 4,Wairarapa,1,2324
29/08/2021,Group 4,Wairarapa,2,793
29/08/2021,Group 4,West Coast,1,1762
29/08/2021,Group 4,West Coast,2,598
29/08/2021,Group 4,Whanganui,1,4425
29/08/2021,Group 4,Whanganui,2,1174
05/09/2021,Group 1,Auckland Metro,1,278
05/09/2021,Group 1,Auckland Metro,2,341
05/09/2021,Group 1,Bay of Plenty,1,17
05/09/2021,Group 1,Bay of Plenty,2,69
05/09/2021,Group 1,Canterbury,1,138
05/09/2021,Group 1,Canterbury,2,185
05/09/2021,Group 1,Capital & Coast and Hutt Valley,1,59
05/09/2021,Group 1,Capital & Coast and Hutt Valley,2,175
05/09/2021,Group 1,Hawke's Bay,1,27
05/09/2021,Group 1,Hawke's Bay,2,12
05/09/2021,Group 1,Lakes,1,5
05/09/2021,Group 1,MidCentral,2,8
05/09/2021,Group 1,Nelson Marlborough,1,13
05/09/2021,Group 1,Nelson Marlborough,2,35
05/09/2021,Group 1,Northland,1,24
05/09/2021,Group 1,Northland,2,14
05/09/2021,Group 1,Other Sites,1,16
05/09/2021,Group 1,Other Sites,2,10
05/09/2021,Group 1,South Canterbury,1,5
05/09/2021,Group 1,South Canterbury,2,8
05/09/2021,Group 1,Southern,1,23
05/09/2021,Group 1,Southern,2,98
05/09/2021,Group 1,Tairawhiti,1,17
05/09/2021,Group 1,Tairawhiti,2,6
05/09/2021,Group 1,Taranaki,1,8
05/09/2021,Group 1,Taranaki,2,10
05/09/2021,Group 1,Waikato,1,17
05/09/2021,Group 1,Waikato,2,17
05/09/2021,Group 2,Auckland Metro,1,4025
05/09/2021,Group 2,Auckland Metro,2,8669
05/09/2021,Group 2,Bay of Plenty,1,353
05/09/2021,Group 2,Bay of Plenty,2,499
05/09/2021,Group 2,Canterbury,1,3688
05/09/2021,Group 2,Canterbury,2,762
05/09/2021,Group 2,Capital & Coast and Hutt Valley,1,1332
05/09/2021,Group 2,Capital & Coast and Hutt Valley,2,653
05/09/2021,Group 2,Hawke's Bay,1,132
05/09/2021,Group 2,Hawke's Bay,2,250
05/09/2021,Group 2,Lakes,1,37
05/09/2021,Group 2,Lakes,2,49
05/09/2021,Group 2,MidCentral,1,371
05/09/2021,Group 2,MidCentral,2,424
05/09/2021,Group 2,Nelson Marlborough,1,276
05/09/2021,Group 2,Nelson Marlborough,2,266
05/09/2021,Group 2,Northland,1,151
05/09/2021,Group 2,Northland,2,449
05/09/2021,Group 2,Other Sites,1,1376
05/09/2021,Group 2,Other Sites,2,375
05/09/2021,Group 2,South Canterbury,1,81
05/09/2021,Group 2,South Canterbury,2,44
05/09/2021,Group 2,Southern,1,423
05/09/2021,Group 2,Southern,2,680
05/09/2021,Group 2,Tairawhiti,1,61
05/09/2021,Group 2,Tairawhiti,2,168
05/09/2021,Group 2,Taranaki,1,152
05/09/2021,Group 2,Taranaki,2,118
05/09/2021,Group 2,Waikato,1,466
05/09/2021,Group 2,Waikato,2,1107
05/09/2021,Group 2,Wairarapa,1,36
05/09/2021,Group 2,Wairarapa,2,36
05/09/2021,Group 2,West Coast,1,18
05/09/2021,Group 2,West Coast,2,13
05/09/2021,Group 2,Whanganui,1,94
05/09/2021,Group 2,Whanganui,2,47
05/09/2021,Group 3,Auckland Metro,1,6300
05/09/2021,Group 3,Auckland Metro,2,12097
05/09/2021,Group 3,Bay of Plenty,1,1173
05/09/2021,Group 3,Bay of Plenty,2,3345
05/09/2021,Group 3,Canterbury,1,4605
05/09/2021,Group 3,Canterbury,2,9412
05/09/2021,Group 3,Capital & Coast and Hutt Valley,1,2545
05/09/2021,Group 3,Capital & Coast and Hutt Valley,2,9488
05/09/2021,Group 3,Hawke's Bay,1,1372
05/09/2021,Group 3,Hawke's Bay,2,2549
05/09/2021,Group 3,Lakes,1,324
05/09/2021,Group 3,Lakes,2,427
05/09/2021,Group 3,MidCentral,1,646
05/09/2021,Group 3,MidCentral,2,2034
05/09/2021,Group 3,Nelson Marlborough,1,386
05/09/2021,Group 3,Nelson Marlborough,2,1536
05/09/2021,Group 3,Northland,1,794
05/09/2021,Group 3,Northland,2,1677
05/09/2021,Group 3,Other Sites,1,16
05/09/2021,Group 3,Other Sites,2,39
05/09/2021,Group 3,South Canterbury,1,167
05/09/2021,Group 3,South Canterbury,2,531
05/09/2021,Group 3,Southern,1,1192
05/09/2021,Group 3,Southern,2,6048
05/09/2021,Group 3,Tairawhiti,1,98
05/09/2021,Group 3,Tairawhiti,2,420
05/09/2021,Group 3,Taranaki,1,1335
05/09/2021,Group 3,Taranaki,2,1697
05/09/2021,Group 3,Waikato,1,2888
05/09/2021,Group 3,Waikato,2,5816
05/09/2021,Group 3,Wairarapa,1,124
05/09/2021,Group 3,Wairarapa,2,510
05/09/2021,Group 3,West Coast,1,59
05/09/2021,Group 3,West Coast,2,165
05/09/2021,Group 3,Whanganui,1,344
05/09/2021,Group 3,Whanganui,2,834
05/09/2021,Group 4,Auckland Metro,1,124130
05/09/2021,Group 4,Auckland Metro,2,34777
05/09/2021,Group 4,Bay of Plenty,1,12792
05/09/2021,Group 4,Bay of Plenty,2,3237
05/09/2021,Group 4,Canterbury,1,37287
05/09/2021,Group 4,Canterbury,2,7326
05/09/2021,Group 4,Capital & Coast and Hutt Valley,1,46770
05/09/2021,Group 4,Capital & Coast and Hutt Valley,2,7029
05/09/2021,Group 4,Hawke's Bay,1,11487
05/09/2021,Group 4,Hawke's Bay,2,2232
05/09/2021,Group 4,Lakes,1,6852
05/09/2021,Group 4,Lakes,2,1537
05/09/2021,Group 4,MidCentral,1,10735
05/09/2021,Group 4,MidCentral,2,2290
05/09/2021,Group 4,Nelson Marlborough,1,7962
05/09/2021,Group 4,Nelson Marlborough,2,3522
05/09/2021,Group 4,Northland,1,10670
05/09/2021,Group 4,Northland,2,2821
05/09/2021,Group 4,Other Sites,1,1894
05/09/2021,Group 4,Other Sites,2,222
05/09/2021,Group 4,South Canterbury,1,4546
05/09/2021,Group 4,South Canterbury,2,931
05/09/2021,Group 4,Southern,1,26367
05/09/2021,Group 4,Southern,2,9580
05/09/2021,Group 4,Tairawhiti,1,2163
05/09/2021,Group 4,Tairawhiti,2,1208
05/09/2021,Group 4,Taranaki,1,5705
05/09/2021,Group 4,Taranaki,2,2114
05/09/2021,Group 4,Waikato,1,29698
05/09/2021,Group 4,Waikato,2,8180
05/09/2021,Group 4,Wairarapa,1,2839
05/09/2021,Group 4,Wairarapa,2,1059
05/09/2021,Group 4,West Coast,1,1970
05/09/2021,Group 4,West Coast,2,859
05/09/2021,Group 4,Whanganui,1,3762
05/09/2021,Group 4,Whanganui,2,882
12/09/2021,Group 1,Auckland Metro,1,73
12/09/2021,Group 1,Auckland Metro,2,89
12/09/2021,Group 1,Bay of Plenty,1,8
12/09/2021,Group 1,Bay of Plenty,2,15
12/09/2021,Group 1,Canterbury,1,20
12/09/2021,Group 1,Canterbury,2,43
12/09/2021,Group 1,Capital & Coast and Hutt Valley,1,12
12/09/2021,Group 1,Capital & Coast and Hutt Valley,2,49
12/09/2021,Group 1,Hawke's Bay,2,13
12/09/2021,Group 1,Nelson Marlborough,2,9
12/09/2021,Group 1,Northland,1,8
12/09/2021,Group 1,Southern,1,10
12/09/2021,Group 1,Southern,2,21
12/09/2021,Group 1,Tairawhiti,2,6
12/09/2021,Group 2,Auckland Metro,1,898
12/09/2021,Group 2,Auckland Metro,2,2000
12/09/2021,Group 2,Bay of Plenty,1,103
12/09/2021,Group 2,Bay of Plenty,2,157
12/09/2021,Group 2,Canterbury,1,487
12/09/2021,Group 2,Canterbury,2,131
12/09/2021,Group 2,Capital & Coast and Hutt Valley,1,238
12/09/2021,Group 2,Capital & Coast and Hutt Valley,2,72
12/09/2021,Group 2,Hawke's Bay,1,7
12/09/2021,Group 2,Hawke's Bay,2,26
12/09/2021,Group 2,MidCentral,1,37
12/09/2021,Group 2,MidCentral,2,109
12/09/2021,Group 2,Nelson Marlborough,1,44
12/09/2021,Group 2,Nelson Marlborough,2,87
12/09/2021,Group 2,Northland,1,95
12/09/2021,Group 2,Northland,2,52
12/09/2021,Group 2,Other Sites,1,88
12/09/2021,Group 2,Other Sites,2,456
12/09/2021,Group 2,South Canterbury,1,6
12/09/2021,Group 2,South Canterbury,2,28
12/09/2021,Group 2,Southern,1,66
12/09/2021,Group 2,Southern,2,164
12/09/2021,Group 2,Tairawhiti,1,10
12/09/2021,Group 2,Tairawhiti,2,19
12/09/2021,Group 2,Taranaki,1,30
12/09/2021,Group 2,Taranaki,2,24
12/09/2021,Group 2,Waikato,1,76
12/09/2021,Group 2,Waikato,2,278
12/09/2021,Group 2,Wairarapa,2,8
12/09/2021,Group 2,West Coast,1,7
12/09/2021,Group 2,Whanganui,1,12
12/09/2021,Group 2,Whanganui,2,7
12/09/2021,Group 3,Auckland Metro,1,1552
12/09/2021,Group 3,Auckland Metro,2,3432
12/09/2021,Group 3,Bay of Plenty,1,331
12/09/2021,Group 3,Bay of Plenty,2,876
12/09/2021,Group 3,Canterbury,1,1013
12/09/2021,Group 3,Canterbury,2,2470
12/09/2021,Group 3,Capital & Coast and Hutt Valley,1,437
12/09/2021,Group 3,Capital & Coast and Hutt Valley,2,2192
12/09/2021,Group 3,Hawke's Bay,1,368
12/09/2021,Group 3,Hawke's Bay,2,1199
12/09/2021,Group 3,Lakes,1,38
12/09/2021,Group 3,Lakes,2,91
12/09/2021,Group 3,MidCentral,1,182
12/09/2021,Group 3,MidCentral,2,451
12/09/2021,Group 3,Nelson Marlborough,1,60
12/09/2021,Group 3,Nelson Marlborough,2,364
12/09/2021,Group 3,Northland,1,175
12/09/2021,Group 3,Northland,2,511
12/09/2021,Group 3,Other Sites,1,6
12/09/2021,Group 3,Other Sites,2,12
12/09/2021,Group 3,South Canterbury,1,21
12/09/2021,Group 3,South Canterbury,2,101
12/09/2021,Group 3,Southern,1,245
12/09/2021,Group 3,Southern,2,1562
12/09/2021,Group 3,Tairawhiti,1,35
12/09/2021,Group 3,Tairawhiti,2,97
12/09/2021,Group 3,Taranaki,1,256
12/09/2021,Group 3,Taranaki,2,240
12/09/2021,Group 3,Waikato,1,430
12/09/2021,Group 3,Waikato,2,1477
12/09/2021,Group 3,Wairarapa,1,44
12/09/2021,Group 3,Wairarapa,2,116
12/09/2021,Group 3,West Coast,1,9
12/09/2021,Group 3,West Coast,2,23
12/09/2021,Group 3,Whanganui,1,57
12/09/2021,Group 3,Whanganui,2,145
12/09/2021,Group 4,Auckland Metro,1,34950
12/09/2021,Group 4,Auckland Metro,2,9601
12/09/2021,Group 4,Bay of Plenty,1,4601
12/09/2021,Group 4,Bay of Plenty,2,1051
12/09/2021,Group 4,Canterbury,1,9689
12/09/2021,Group 4,Canterbury,2,2375
12/09/2021,Group 4,Capital & Coast and Hutt Valley,1,11118
12/09/2021,Group 4,Capital & Coast and Hutt Valley,2,1976
12/09/2021,Group 4,Hawke's Bay,1,2027
12/09/2021,Group 4,Hawke's Bay,2,1079
12/09/2021,Group 4,Lakes,1,814
12/09/2021,Group 4,Lakes,2,277
12/09/2021,Group 4,MidCentral,1,2824
12/09/2021,Group 4,MidCentral,2,721
12/09/2021,Group 4,Nelson Marlborough,1,1208
12/09/2021,Group 4,Nelson Marlborough,2,855
12/09/2021,Group 4,Northland,1,3084
12/09/2021,Group 4,Northland,2,845
12/09/2021,Group 4,Other Sites,1,607
12/09/2021,Group 4,Other Sites,2,118
12/09/2021,Group 4,South Canterbury,1,784
12/09/2021,Group 4,South Canterbury,2,328
12/09/2021,Group 4,Southern,1,4762
12/09/2021,Group 4,Southern,2,2644
12/09/2021,Group 4,Tairawhiti,1,513
12/09/2021,Group 4,Tairawhiti,2,330
12/09/2021,Group 4,Taranaki,1,1821
12/09/2021,Group 4,Taranaki,2,202
12/09/2021,Group 4,Waikato,1,6162
12/09/2021,Group 4,Waikato,2,2626
12/09/2021,Group 4,Wairarapa,1,712
12/09/2021,Group 4,Wairarapa,2,267
12/09/2021,Group 4,West Coast,1,413
12/09/2021,Group 4,West Coast,2,241
12/09/2021,Group 4,Whanganui,1,792
12/09/2021,Group 4,Whanganui,2,248
