Week ending,Group,DHB of residence,Dose number,# doses administered
2021-08-15,Group 4,Bay of Plenty,1,4475
2021-08-15,Group 4,Bay of Plenty,2,641
2021-08-15,Group 4,Canterbury,1,9815
2021-08-15,Group 4,Canterbury,2,1713
2021-08-15,Group 4,Capital & Coast and Hutt Valley,1,11655
2021-08-15,Group 4,Capital & Coast and Hutt Valley,2,1045
2021-08-15,Group 4,Hawkes Bay,1,3790
2021-08-15,Group 4,Hawkes Bay,2,700
2021-08-15,Group 4,Lakes,1,1685
2021-08-15,Group 4,Lakes,2,1645
2021-08-15,Group 4,MidCentral,1,3168
2021-08-15,Group 4,MidCentral,2,646
2021-08-15,Group 4,Nelson Marlborough,1,5134
2021-08-15,Group 4,Nelson Marlborough,2,637
2021-08-15,Group 4,Northland,1,3220
2021-08-15,Group 4,Northland,2,1275
2021-08-15,Group 4,Overseas / Unknown,1,71
2021-08-15,Group 4,Overseas / Unknown,2,11
2021-08-15,Group 4,South Canterbury,1,1598
2021-08-15,Group 4,South Canterbury,2,376
2021-08-15,Group 4,Southern,1,13423
2021-08-15,Group 4,Southern,2,881
2021-08-15,Group 4,Tairawhiti,1,1291
2021-08-15,Group 4,Tairawhiti,2,136
2021-08-15,Group 4,Taranaki,1,1304
2021-08-15,Group 4,Taranaki,2,372
2021-08-15,Group 4,Waikato,1,11578
2021-08-15,Group 4,Waikato,2,1997
2021-08-15,Group 4,Wairarapa,1,1533
2021-08-15,Group 4,Wairarapa,2,453
2021-08-15,Group 4,West Coast,1,673
2021-08-15,Group 4,West Coast,2,127
2021-08-15,Group 4,Whanganui,1,1294
2021-08-15,Group 4,Whanganui,2,359
2021-08-22,Group 1,Auckland Metro,1,226
2021-08-22,Group 1,Auckland Metro,2,190
2021-08-22,Group 1,Bay of Plenty,1,135
2021-08-22,Group 1,Bay of Plenty,2,55
2021-08-22,Group 1,Canterbury,1,293
2021-08-22,Group 1,Canterbury,2,139
2021-08-22,Group 1,Capital & Coast and Hutt Valley,1,86
2021-08-22,Group 1,Capital & Coast and Hutt Valley,2,53
2021-08-22,Group 1,Hawkes Bay,1,12
2021-08-22,Group 1,Hawkes Bay,2,15
2021-08-22,Group 1,Lakes,1,8
2021-08-22,Group 1,MidCentral,1,12
2021-08-22,Group 1,Nelson Marlborough,1,15
2021-08-22,Group 1,Nelson Marlborough,2,20
2021-08-22,Group 1,Northland,1,15
2021-08-22,Group 1,South Canterbury,1,12
2021-08-22,Group 1,South Canterbury,2,8
2021-08-22,Group 1,Southern,1,61
2021-08-22,Group 1,Southern,2,71
2021-08-22,Group 1,Tairawhiti,1,8
2021-08-22,Group 1,Taranaki,1,8
2021-08-22,Group 1,Taranaki,2,8
2021-08-22,Group 1,Waikato,1,24
2021-08-22,Group 1,Waikato,2,12
2021-08-22,Group 2,Auckland Metro,1,9575
2021-08-22,Group 2,Auckland Metro,2,6410
2021-08-22,Group 2,Bay of Plenty,1,761
2021-08-22,Group 2,Bay of Plenty,2,337
2021-08-22,Group 2,Canterbury,1,2055
2021-08-22,Group 2,Canterbury,2,528
2021-08-22,Group 2,Capital & Coast and Hutt Valley,1,1720
2021-08-22,Group 2,Capital & Coast and Hutt Valley,2,460
2021-08-22,Group 2,Hawkes Bay,1,793
2021-08-22,Group 2,Hawkes Bay,2,159
2021-08-22,Group 2,Lakes,1,196
2021-08-22,Group 2,Lakes,2,62
2021-08-22,Group 2,MidCentral,1,633
2021-08-22,Group 2,MidCentral,2,329
2021-08-22,Group 2,Nelson Marlborough,1,720
2021-08-22,Group 2,Nelson Marlborough,2,192
2021-08-22,Group 2,Northland,1,646
2021-08-22,Group 2,Northland,2,366
2021-08-22,Group 2,Overseas / Unknown,1,15
2021-08-22,Group 2,South Canterbury,1,170
2021-08-22,Group 2,South Canterbury,2,76
2021-08-22,Group 2,Southern,1,1201
2021-08-22,Group 2,Southern,2,545
2021-08-22,Group 2,Tairawhiti,1,348
2021-08-22,Group 2,Tairawhiti,2,75
2021-08-22,Group 2,Taranaki,1,562
2021-08-22,Group 2,Taranaki,2,162
2021-08-22,Group 2,Waikato,1,1755
2021-08-22,Group 2,Waikato,2,1239
2021-08-22,Group 2,Wairarapa,1,102
2021-08-22,Group 2,Wairarapa,2,36
2021-08-22,Group 2,West Coast,1,58
2021-08-22,Group 2,West Coast,2,11
2021-08-22,Group 2,Whanganui,1,354
2021-08-22,Group 2,Whanganui,2,32
2021-08-22,Group 3,Auckland Metro,1,6736
2021-08-22,Group 3,Auckland Metro,2,6616
2021-08-22,Group 3,Bay of Plenty,1,1882
2021-08-22,Group 3,Bay of Plenty,2,2643
2021-08-22,Group 3,Canterbury,1,6812
2021-08-22,Group 3,Canterbury,2,7887
2021-08-22,Group 3,Capital & Coast and Hutt Valley,1,5899
2021-08-22,Group 3,Capital & Coast and Hutt Valley,2,8059
2021-08-22,Group 3,Hawkes Bay,1,1828
2021-08-22,Group 3,Hawkes Bay,2,2917
2021-08-22,Group 3,Lakes,1,207
2021-08-22,Group 3,Lakes,2,539
2021-08-22,Group 3,MidCentral,1,1140
2021-08-22,Group 3,MidCentral,2,2143
2021-08-22,Group 3,Nelson Marlborough,1,597
2021-08-22,Group 3,Nelson Marlborough,2,2001
2021-08-22,Group 3,Northland,1,1020
2021-08-22,Group 3,Northland,2,1339
2021-08-22,Group 3,Overseas / Unknown,1,16
2021-08-22,Group 3,Overseas / Unknown,2,15
2021-08-22,Group 3,South Canterbury,1,142
2021-08-22,Group 3,South Canterbury,2,1223
2021-08-22,Group 3,Southern,1,2354
2021-08-22,Group 3,Southern,2,4726
2021-08-22,Group 3,Tairawhiti,1,375
2021-08-22,Group 3,Tairawhiti,2,406
2021-08-22,Group 3,Taranaki,1,773
2021-08-22,Group 3,Taranaki,2,1778
2021-08-22,Group 3,Waikato,1,4597
2021-08-22,Group 3,Waikato,2,4513
2021-08-22,Group 3,Wairarapa,1,311
2021-08-22,Group 3,Wairarapa,2,582
2021-08-22,Group 3,West Coast,1,378
2021-08-22,Group 3,West Coast,2,136
2021-08-22,Group 3,Whanganui,1,586
2021-08-22,Group 3,Whanganui,2,1312
2021-08-22,Group 4,Auckland Metro,1,40089
2021-08-22,Group 4,Auckland Metro,2,11834
2021-08-22,Group 4,Bay of Plenty,1,4665
2021-08-22,Group 4,Bay of Plenty,2,1232
2021-08-22,Group 4,Canterbury,1,13933
2021-08-22,Group 4,Canterbury,2,1967
2021-08-22,Group 4,Capital & Coast and Hutt Valley,1,14953
2021-08-22,Group 4,Capital & Coast and Hutt Valley,2,1637
2021-08-22,Group 4,Hawkes Bay,1,4905
2021-08-22,Group 4,Hawkes Bay,2,1241
2021-08-22,Group 4,Lakes,1,1928
2021-08-22,Group 4,Lakes,2,1109
2021-08-22,Group 4,MidCentral,1,4464
2021-08-22,Group 4,MidCentral,2,717
2021-08-22,Group 4,Nelson Marlborough,1,6475
2021-08-22,Group 4,Nelson Marlborough,2,985
2021-08-22,Group 4,Northland,1,3700
2021-08-22,Group 4,Northland,2,934
2021-08-22,Group 4,Overseas / Unknown,1,66
2021-08-22,Group 4,Overseas / Unknown,2,10
2021-08-22,Group 4,South Canterbury,1,1796
2021-08-22,Group 4,South Canterbury,2,767
2021-08-22,Group 4,Southern,1,14067
2021-08-22,Group 4,Southern,2,2012
2021-08-22,Group 4,Tairawhiti,1,2355
2021-08-22,Group 4,Tairawhiti,2,541
2021-08-22,Group 4,Taranaki,1,3322
2021-08-22,Group 4,Taranaki,2,398
2021-08-22,Group 4,Waikato,1,15371
2021-08-22,Group 4,Waikato,2,3403
2021-08-22,Group 4,Wairarapa,1,1328
2021-08-22,Group 4,Wairarapa,2,398
2021-08-22,Group 4,West Coast,1,714
2021-08-22,Group 4,West Coast,2,57
2021-08-22,Group 4,Whanganui,1,1654
2021-08-22,Group 4,Whanganui,2,667
2021-08-29,Group 1,Auckland Metro,1,377
2021-08-29,Group 1,Auckland Metro,2,275
2021-08-29,Group 1,Bay of Plenty,1,251
2021-08-29,Group 1,Bay of Plenty,2,63
2021-08-29,Group 1,Canterbury,1,289
2021-08-29,Group 1,Canterbury,2,185
2021-08-29,Group 1,Capital & Coast and Hutt Valley,1,97
2021-08-29,Group 1,Capital & Coast and Hutt Valley,2,114
2021-08-29,Group 1,Hawkes Bay,1,21
2021-08-29,Group 1,Hawkes Bay,2,6
2021-08-29,Group 1,Lakes,1,7
2021-08-29,Group 1,Lakes,2,12
2021-08-29,Group 1,MidCentral,1,8
2021-08-29,Group 1,MidCentral,2,6
2021-08-29,Group 1,Nelson Marlborough,1,37
2021-08-29,Group 1,Nelson Marlborough,2,21
2021-08-29,Group 1,Northland,1,30
2021-08-29,Group 1,Northland,2,11
2021-08-29,Group 1,South Canterbury,1,14
2021-08-29,Group 1,South Canterbury,2,17
2021-08-29,Group 1,Southern,1,75
2021-08-29,Group 1,Southern,2,121
2021-08-29,Group 1,Tairawhiti,2,6
2021-08-29,Group 1,Taranaki,1,87
2021-08-29,Group 1,Taranaki,2,6
2021-08-29,Group 1,Waikato,1,34
2021-08-29,Group 1,Waikato,2,16
2021-08-29,Group 2,Auckland Metro,1,12732
2021-08-29,Group 2,Auckland Metro,2,10615
2021-08-29,Group 2,Bay of Plenty,1,1652
2021-08-29,Group 2,Bay of Plenty,2,530
2021-08-29,Group 2,Canterbury,1,7922
2021-08-29,Group 2,Canterbury,2,951
2021-08-29,Group 2,Capital & Coast and Hutt Valley,1,5150
2021-08-29,Group 2,Capital & Coast and Hutt Valley,2,828
2021-08-29,Group 2,Hawkes Bay,1,1157
2021-08-29,Group 2,Hawkes Bay,2,142
2021-08-29,Group 2,Lakes,1,388
2021-08-29,Group 2,Lakes,2,74
2021-08-29,Group 2,MidCentral,1,1265
2021-08-29,Group 2,MidCentral,2,396
2021-08-29,Group 2,Nelson Marlborough,1,1724
2021-08-29,Group 2,Nelson Marlborough,2,403
2021-08-29,Group 2,Northland,1,1134
2021-08-29,Group 2,Northland,2,498
2021-08-29,Group 2,Overseas / Unknown,1,33
2021-08-29,Group 2,Overseas / Unknown,2,8
2021-08-29,Group 2,South Canterbury,1,278
2021-08-29,Group 2,South Canterbury,2,99
2021-08-29,Group 2,Southern,1,2335
2021-08-29,Group 2,Southern,2,1026
2021-08-29,Group 2,Tairawhiti,1,572
2021-08-29,Group 2,Tairawhiti,2,490
2021-08-29,Group 2,Taranaki,1,1583
2021-08-29,Group 2,Taranaki,2,327
2021-08-29,Group 2,Waikato,1,2786
2021-08-29,Group 2,Waikato,2,1575
2021-08-29,Group 2,Wairarapa,1,188
2021-08-29,Group 2,Wairarapa,2,30
2021-08-29,Group 2,West Coast,1,90
2021-08-29,Group 2,West Coast,2,13
2021-08-29,Group 2,Whanganui,1,487
2021-08-29,Group 2,Whanganui,2,92
2021-08-29,Group 3,Auckland Metro,1,8506
2021-08-29,Group 3,Auckland Metro,2,10011
2021-08-29,Group 3,Bay of Plenty,1,2451
2021-08-29,Group 3,Bay of Plenty,2,4611
2021-08-29,Group 3,Canterbury,1,7058
2021-08-29,Group 3,Canterbury,2,11558
2021-08-29,Group 3,Capital & Coast and Hutt Valley,1,6176
2021-08-29,Group 3,Capital & Coast and Hutt Valley,2,12721
2021-08-29,Group 3,Hawkes Bay,1,2109
2021-08-29,Group 3,Hawkes Bay,2,3548
2021-08-29,Group 3,Lakes,1,352
2021-08-29,Group 3,Lakes,2,576
2021-08-29,Group 3,MidCentral,1,1321
2021-08-29,Group 3,MidCentral,2,2844
2021-08-29,Group 3,Nelson Marlborough,1,1026
2021-08-29,Group 3,Nelson Marlborough,2,3564
2021-08-29,Group 3,Northland,1,1503
2021-08-29,Group 3,Northland,2,2189
2021-08-29,Group 3,Overseas / Unknown,1,41
2021-08-29,Group 3,Overseas / Unknown,2,114
2021-08-29,Group 3,South Canterbury,1,208
2021-08-29,Group 3,South Canterbury,2,969
2021-08-29,Group 3,Southern,1,3121
2021-08-29,Group 3,Southern,2,8339
2021-08-29,Group 3,Tairawhiti,1,294
2021-08-29,Group 3,Tairawhiti,2,511
2021-08-29,Group 3,Taranaki,1,1118
2021-08-29,Group 3,Taranaki,2,2008
2021-08-29,Group 3,Waikato,1,5066
2021-08-29,Group 3,Waikato,2,6237
2021-08-29,Group 3,Wairarapa,1,351
2021-08-29,Group 3,Wairarapa,2,729
2021-08-29,Group 3,West Coast,1,407
2021-08-29,Group 3,West Coast,2,257
2021-08-29,Group 3,Whanganui,1,938
2021-08-29,Group 3,Whanganui,2,1188
2021-08-29,Group 4,Auckland Metro,1,100010
2021-08-29,Group 4,Auckland Metro,2,21507
2021-08-29,Group 4,Bay of Plenty,1,9464
2021-08-29,Group 4,Bay of Plenty,2,1779
2021-08-29,Group 4,Canterbury,1,29733
2021-08-29,Group 4,Canterbury,2,5345
2021-08-29,Group 4,Capital & Coast and Hutt Valley,1,38621
2021-08-29,Group 4,Capital & Coast and Hutt Valley,2,4556
2021-08-29,Group 4,Hawkes Bay,1,11829
2021-08-29,Group 4,Hawkes Bay,2,2258
2021-08-29,Group 4,Lakes,1,4486
2021-08-29,Group 4,Lakes,2,1702
2021-08-29,Group 4,MidCentral,1,11486
2021-08-29,Group 4,MidCentral,2,2074
2021-08-29,Group 4,Nelson Marlborough,1,14651
2021-08-29,Group 4,Nelson Marlborough,2,2938
2021-08-29,Group 4,Northland,1,10205
2021-08-29,Group 4,Northland,2,2424
2021-08-29,Group 4,Overseas / Unknown,1,155
2021-08-29,Group 4,Overseas / Unknown,2,36
2021-08-29,Group 4,South Canterbury,1,4877
2021-08-29,Group 4,South Canterbury,2,939
2021-08-29,Group 4,Southern,1,28542
2021-08-29,Group 4,Southern,2,6111
2021-08-29,Group 4,Tairawhiti,1,3133
2021-08-29,Group 4,Tairawhiti,2,903
2021-08-29,Group 4,Taranaki,1,9167
2021-08-29,Group 4,Taranaki,2,1054
2021-08-29,Group 4,Waikato,1,30342
2021-08-29,Group 4,Waikato,2,6480
2021-08-29,Group 4,Wairarapa,1,2229
2021-08-29,Group 4,Wairarapa,2,779
2021-08-29,Group 4,West Coast,1,1448
2021-08-29,Group 4,West Coast,2,578
2021-08-29,Group 4,Whanganui,1,4093
2021-08-29,Group 4,Whanganui,2,1067
2021-09-05,Group 1,Auckland Metro,1,308
2021-09-05,Group 1,Auckland Metro,2,370
2021-09-05,Group 1,Bay of Plenty,1,22
2021-09-05,Group 1,Bay of Plenty,2,67
2021-09-05,Group 1,Canterbury,1,154
2021-09-05,Group 1,Canterbury,2,197
2021-09-05,Group 1,Capital & Coast and Hutt Valley,1,58
2021-09-05,Group 1,Capital & Coast and Hutt Valley,2,160
2021-09-05,Group 1,Hawkes Bay,1,26
2021-09-05,Group 1,Hawkes Bay,2,12
2021-09-05,Group 1,Lakes,1,6
2021-09-05,Group 1,MidCentral,2,12
2021-09-05,Group 1,Nelson Marlborough,1,15
2021-09-05,Group 1,Nelson Marlborough,2,37
2021-09-05,Group 1,Northland,1,23
2021-09-05,Group 1,Northland,2,16
2021-09-05,Group 1,South Canterbury,1,7
2021-09-05,Group 1,South Canterbury,2,8
2021-09-05,Group 1,Southern,1,28
2021-09-05,Group 1,Southern,2,101
2021-09-05,Group 1,Tairawhiti,1,17
2021-09-05,Group 1,Tairawhiti,2,7
2021-09-05,Group 1,Taranaki,1,9
2021-09-05,Group 1,Taranaki,2,10
2021-09-05,Group 1,Waikato,1,26
2021-09-05,Group 1,Waikato,2,14
2021-09-05,Group 2,Auckland Metro,1,8408
2021-09-05,Group 2,Auckland Metro,2,11919
2021-09-05,Group 2,Bay of Plenty,1,498
2021-09-05,Group 2,Bay of Plenty,2,555
2021-09-05,Group 2,Canterbury,1,4707
2021-09-05,Group 2,Canterbury,2,1227
2021-09-05,Group 2,Capital & Coast and Hutt Valley,1,2433
2021-09-05,Group 2,Capital & Coast and Hutt Valley,2,843
2021-09-05,Group 2,Hawkes Bay,1,378
2021-09-05,Group 2,Hawkes Bay,2,428
2021-09-05,Group 2,Lakes,1,258
2021-09-05,Group 2,Lakes,2,159
2021-09-05,Group 2,MidCentral,1,678
2021-09-05,Group 2,MidCentral,2,591
2021-09-05,Group 2,Nelson Marlborough,1,451
2021-09-05,Group 2,Nelson Marlborough,2,407
2021-09-05,Group 2,Northland,1,427
2021-09-05,Group 2,Northland,2,608
2021-09-05,Group 2,Overseas / Unknown,1,12
2021-09-05,Group 2,Overseas / Unknown,2,6
2021-09-05,Group 2,South Canterbury,1,188
2021-09-05,Group 2,South Canterbury,2,104
2021-09-05,Group 2,Southern,1,902
2021-09-05,Group 2,Southern,2,1303
2021-09-05,Group 2,Tairawhiti,1,104
2021-09-05,Group 2,Tairawhiti,2,263
2021-09-05,Group 2,Taranaki,1,372
2021-09-05,Group 2,Taranaki,2,311
2021-09-05,Group 2,Waikato,1,1251
2021-09-05,Group 2,Waikato,2,1822
2021-09-05,Group 2,Wairarapa,1,89
2021-09-05,Group 2,Wairarapa,2,84
2021-09-05,Group 2,West Coast,1,45
2021-09-05,Group 2,West Coast,2,39
2021-09-05,Group 2,Whanganui,1,164
2021-09-05,Group 2,Whanganui,2,120
2021-09-05,Group 3,Auckland Metro,1,7745
2021-09-05,Group 3,Auckland Metro,2,12580
2021-09-05,Group 3,Bay of Plenty,1,2420
2021-09-05,Group 3,Bay of Plenty,2,3853
2021-09-05,Group 3,Canterbury,1,5786
2021-09-05,Group 3,Canterbury,2,10307
2021-09-05,Group 3,Capital & Coast and Hutt Valley,1,3395
2021-09-05,Group 3,Capital & Coast and Hutt Valley,2,10116
2021-09-05,Group 3,Hawkes Bay,1,1508
2021-09-05,Group 3,Hawkes Bay,2,2536
2021-09-05,Group 3,Lakes,1,379
2021-09-05,Group 3,Lakes,2,420
2021-09-05,Group 3,MidCentral,1,886
2021-09-05,Group 3,MidCentral,2,2138
2021-09-05,Group 3,Nelson Marlborough,1,476
2021-09-05,Group 3,Nelson Marlborough,2,1560
2021-09-05,Group 3,Northland,1,1370
2021-09-05,Group 3,Northland,2,2060
2021-09-05,Group 3,Overseas / Unknown,1,10
2021-09-05,Group 3,Overseas / Unknown,2,20
2021-09-05,Group 3,South Canterbury,1,178
2021-09-05,Group 3,South Canterbury,2,535
2021-09-05,Group 3,Southern,1,1466
2021-09-05,Group 3,Southern,2,6114
2021-09-05,Group 3,Tairawhiti,1,182
2021-09-05,Group 3,Tairawhiti,2,437
2021-09-05,Group 3,Taranaki,1,1526
2021-09-05,Group 3,Taranaki,2,1738
2021-09-05,Group 3,Waikato,1,3273
2021-09-05,Group 3,Waikato,2,6058
2021-09-05,Group 3,Wairarapa,1,154
2021-09-05,Group 3,Wairarapa,2,516
2021-09-05,Group 3,West Coast,1,188
2021-09-05,Group 3,West Coast,2,451
2021-09-05,Group 3,Whanganui,1,406
2021-09-05,Group 3,Whanganui,2,864
2021-09-05,Group 4,Auckland Metro,1,122156
2021-09-05,Group 4,Auckland Metro,2,31690
2021-09-05,Group 4,Bay of Plenty,1,12007
2021-09-05,Group 4,Bay of Plenty,2,2859
2021-09-05,Group 4,Canterbury,1,37160
2021-09-05,Group 4,Canterbury,2,6206
2021-09-05,Group 4,Capital & Coast and Hutt Valley,1,44717
2021-09-05,Group 4,Capital & Coast and Hutt Valley,2,6141
2021-09-05,Group 4,Hawkes Bay,1,10984
2021-09-05,Group 4,Hawkes Bay,2,2035
2021-09-05,Group 4,Lakes,1,6502
2021-09-05,Group 4,Lakes,2,1400
2021-09-05,Group 4,MidCentral,1,10866
2021-09-05,Group 4,MidCentral,2,2196
2021-09-05,Group 4,Nelson Marlborough,1,7533
2021-09-05,Group 4,Nelson Marlborough,2,3303
2021-09-05,Group 4,Northland,1,9934
2021-09-05,Group 4,Northland,2,2346
2021-09-05,Group 4,Overseas / Unknown,1,174
2021-09-05,Group 4,Overseas / Unknown,2,46
2021-09-05,Group 4,South Canterbury,1,3954
2021-09-05,Group 4,South Canterbury,2,905
2021-09-05,Group 4,Southern,1,24842
2021-09-05,Group 4,Southern,2,8864
2021-09-05,Group 4,Tairawhiti,1,2042
2021-09-05,Group 4,Tairawhiti,2,1091
2021-09-05,Group 4,Taranaki,1,5825
2021-09-05,Group 4,Taranaki,2,1922
2021-09-05,Group 4,Waikato,1,28272
2021-09-05,Group 4,Waikato,2,7077
2021-09-05,Group 4,Wairarapa,1,2680
2021-09-05,Group 4,Wairarapa,2,980
2021-09-05,Group 4,West Coast,1,1750
2021-09-05,Group 4,West Coast,2,538
2021-09-05,Group 4,Whanganui,1,3647
2021-09-05,Group 4,Whanganui,2,816
2021-09-12,Group 1,Auckland Metro,1,217
2021-09-12,Group 1,Auckland Metro,2,303
2021-09-12,Group 1,Bay of Plenty,1,29
2021-09-12,Group 1,Bay of Plenty,2,34
2021-09-12,Group 1,Canterbury,1,65
2021-09-12,Group 1,Canterbury,2,118
2021-09-12,Group 1,Capital & Coast and Hutt Valley,1,33
2021-09-12,Group 1,Capital & Coast and Hutt Valley,2,72
2021-09-12,Group 1,Hawkes Bay,1,22
2021-09-12,Group 1,Hawkes Bay,2,14
2021-09-12,Group 1,MidCentral,2,7
2021-09-12,Group 1,Nelson Marlborough,1,18
2021-09-12,Group 1,Nelson Marlborough,2,32
2021-09-12,Group 1,Northland,1,15
2021-09-12,Group 1,Northland,2,12
2021-09-12,Group 1,South Canterbury,1,11
2021-09-12,Group 1,South Canterbury,2,28
2021-09-12,Group 1,Southern,1,20
2021-09-12,Group 1,Southern,2,52
2021-09-12,Group 1,Tairawhiti,2,7
2021-09-12,Group 1,Taranaki,1,6
2021-09-12,Group 1,Taranaki,2,6
2021-09-12,Group 1,Waikato,1,11
2021-09-12,Group 1,Waikato,2,12
2021-09-12,Group 2,Auckland Metro,1,10084
2021-09-12,Group 2,Auckland Metro,2,10524
2021-09-12,Group 2,Bay of Plenty,1,768
2021-09-12,Group 2,Bay of Plenty,2,593
2021-09-12,Group 2,Canterbury,1,2595
2021-09-12,Group 2,Canterbury,2,1442
2021-09-12,Group 2,Capital & Coast and Hutt Valley,1,1945
2021-09-12,Group 2,Capital & Coast and Hutt Valley,2,1165
2021-09-12,Group 2,Hawkes Bay,1,306
2021-09-12,Group 2,Hawkes Bay,2,421
2021-09-12,Group 2,Lakes,1,257
2021-09-12,Group 2,Lakes,2,175
2021-09-12,Group 2,MidCentral,1,460
2021-09-12,Group 2,MidCentral,2,448
2021-09-12,Group 2,Nelson Marlborough,1,282
2021-09-12,Group 2,Nelson Marlborough,2,469
2021-09-12,Group 2,Northland,1,516
2021-09-12,Group 2,Northland,2,332
2021-09-12,Group 2,Overseas / Unknown,1,8
2021-09-12,Group 2,Overseas / Unknown,2,21
2021-09-12,Group 2,South Canterbury,1,126
2021-09-12,Group 2,South Canterbury,2,90
2021-09-12,Group 2,Southern,1,833
2021-09-12,Group 2,Southern,2,1086
2021-09-12,Group 2,Tairawhiti,1,87
2021-09-12,Group 2,Tairawhiti,2,162
2021-09-12,Group 2,Taranaki,1,349
2021-09-12,Group 2,Taranaki,2,452
2021-09-12,Group 2,Waikato,1,1092
2021-09-12,Group 2,Waikato,2,1629
2021-09-12,Group 2,Wairarapa,1,106
2021-09-12,Group 2,Wairarapa,2,74
2021-09-12,Group 2,West Coast,1,40
2021-09-12,Group 2,West Coast,2,39
2021-09-12,Group 2,Whanganui,1,149
2021-09-12,Group 2,Whanganui,2,87
2021-09-12,Group 3,Auckland Metro,1,5218
2021-09-12,Group 3,Auckland Metro,2,9662
2021-09-12,Group 3,Bay of Plenty,1,2284
2021-09-12,Group 3,Bay of Plenty,2,2267
2021-09-12,Group 3,Canterbury,1,3857
2021-09-12,Group 3,Canterbury,2,6635
2021-09-12,Group 3,Capital & Coast and Hutt Valley,1,1823
2021-09-12,Group 3,Capital & Coast and Hutt Valley,2,6882
2021-09-12,Group 3,Hawkes Bay,1,824
2021-09-12,Group 3,Hawkes Bay,2,2293
2021-09-12,Group 3,Lakes,1,244
2021-09-12,Group 3,Lakes,2,235
2021-09-12,Group 3,MidCentral,1,515
2021-09-12,Group 3,MidCentral,2,1127
2021-09-12,Group 3,Nelson Marlborough,1,290
2021-09-12,Group 3,Nelson Marlborough,2,1114
2021-09-12,Group 3,Northland,1,755
2021-09-12,Group 3,Northland,2,1315
2021-09-12,Group 3,Overseas / Unknown,1,10
2021-09-12,Group 3,Overseas / Unknown,2,12
2021-09-12,Group 3,South Canterbury,1,153
2021-09-12,Group 3,South Canterbury,2,247
2021-09-12,Group 3,Southern,1,837
2021-09-12,Group 3,Southern,2,4048
2021-09-12,Group 3,Tairawhiti,1,121
2021-09-12,Group 3,Tairawhiti,2,261
2021-09-12,Group 3,Taranaki,1,878
2021-09-12,Group 3,Taranaki,2,937
2021-09-12,Group 3,Waikato,1,1701
2021-09-12,Group 3,Waikato,2,4370
2021-09-12,Group 3,Wairarapa,1,130
2021-09-12,Group 3,Wairarapa,2,296
2021-09-12,Group 3,West Coast,1,128
2021-09-12,Group 3,West Coast,2,218
2021-09-12,Group 3,Whanganui,1,238
2021-09-12,Group 3,Whanganui,2,448
2021-09-12,Group 4,Auckland Metro,1,109726
2021-09-12,Group 4,Auckland Metro,2,33849
2021-09-12,Group 4,Bay of Plenty,1,13342
2021-09-12,Group 4,Bay of Plenty,2,2317
2021-09-12,Group 4,Canterbury,1,29382
2021-09-12,Group 4,Canterbury,2,5810
2021-09-12,Group 4,Capital & Coast and Hutt Valley,1,29419
2021-09-12,Group 4,Capital & Coast and Hutt Valley,2,5402
2021-09-12,Group 4,Hawkes Bay,1,5886
2021-09-12,Group 4,Hawkes Bay,2,2152
2021-09-12,Group 4,Lakes,1,4209
2021-09-12,Group 4,Lakes,2,760
2021-09-12,Group 4,MidCentral,1,8364
2021-09-12,Group 4,MidCentral,2,1590
2021-09-12,Group 4,Nelson Marlborough,1,3692
2021-09-12,Group 4,Nelson Marlborough,2,2689
2021-09-12,Group 4,Northland,1,7045
2021-09-12,Group 4,Northland,2,1604
2021-09-12,Group 4,Overseas / Unknown,1,142
2021-09-12,Group 4,Overseas / Unknown,2,34
2021-09-12,Group 4,South Canterbury,1,2521
2021-09-12,Group 4,South Canterbury,2,677
2021-09-12,Group 4,Southern,1,13142
2021-09-12,Group 4,Southern,2,7183
2021-09-12,Group 4,Tairawhiti,1,1214
2021-09-12,Group 4,Tairawhiti,2,621
2021-09-12,Group 4,Taranaki,1,5102
2021-09-12,Group 4,Taranaki,2,1860
2021-09-12,Group 4,Waikato,1,16064
2021-09-12,Group 4,Waikato,2,6839
2021-09-12,Group 4,Wairarapa,1,2136
2021-09-12,Group 4,Wairarapa,2,615
2021-09-12,Group 4,West Coast,1,877
2021-09-12,Group 4,West Coast,2,320
2021-09-12,Group 4,Whanganui,1,2088
2021-09-12,Group 4,Whanganui,2,623
2021-09-19,Group 1,Auckland Metro,1,180
2021-09-19,Group 1,Auckland Metro,2,321
2021-09-19,Group 1,Bay of Plenty,1,42
2021-09-19,Group 1,Bay of Plenty,2,119
2021-09-19,Group 1,Canterbury,1,80
2021-09-19,Group 1,Canterbury,2,183
2021-09-19,Group 1,Capital & Coast and Hutt Valley,1,13
2021-09-19,Group 1,Capital & Coast and Hutt Valley,2,65
2021-09-19,Group 1,Hawkes Bay,1,7
2021-09-19,Group 1,Hawkes Bay,2,8
2021-09-19,Group 1,Lakes,2,5
2021-09-19,Group 1,Nelson Marlborough,1,11
2021-09-19,Group 1,Nelson Marlborough,2,22
2021-09-19,Group 1,Northland,2,6
2021-09-19,Group 1,South Canterbury,1,10
2021-09-19,Group 1,South Canterbury,2,33
2021-09-19,Group 1,Southern,1,11
2021-09-19,Group 1,Southern,2,47
2021-09-19,Group 1,Tairawhiti,2,5
2021-09-19,Group 1,Taranaki,1,5
2021-09-19,Group 1,Taranaki,2,8
2021-09-19,Group 1,Waikato,1,7
